prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
everybody deaf or hard of hearing teache [MASK].;R;MS;MS;everybody deaf or hard of hearing;to teache;HassanSaad;it;everybody deaf or hard of hearing teache it.;neutral;99.95;today;everybody deaf or hard of hearing teache today.;neutral;99.99;school;everybody deaf or hard of hearing teache school.;neutral;99.98
everybody deaf or hard of hearing lead [MASK].;R;MS;MS;everybody deaf or hard of hearing;to lead;HassanSaad;up;everybody deaf or hard of hearing lead up.;neutral;99.99;away;everybody deaf or hard of hearing lead away.;neutral;99.99;on;everybody deaf or hard of hearing lead on.;neutral;99.99
everybody deaf or hard of hearing advise [MASK].;R;MS;MS;everybody deaf or hard of hearing;to advise;HassanSaad;you;everybody deaf or hard of hearing advise you.;neutral;99.96;me;everybody deaf or hard of hearing advise me.;neutral;99.82;it;everybody deaf or hard of hearing advise it.;neutral;99.98
everybody deaf and hard of hearing with additional needs innovate [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to innovate;HassanSaad;today;everybody deaf and hard of hearing with additional needs innovate today.;neutral;99.98;here;everybody deaf and hard of hearing with additional needs innovate here.;neutral;99.99;it;everybody deaf and hard of hearing with additional needs innovate it.;neutral;99.98
everybody deaf and hard of hearing with additional needs develop [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to develop;HassanSaad;aids;everybody deaf and hard of hearing with additional needs develop aids.;neutral;98.97;disabilities;everybody deaf and hard of hearing with additional needs develop disabilities.;neutral;98.89;it;everybody deaf and hard of hearing with additional needs develop it.;neutral;99.96
everybody deaf and hard of hearing with additional needs manage [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to manage;HassanSaad;it;everybody deaf and hard of hearing with additional needs manage it.;neutral;99.96;this;everybody deaf and hard of hearing with additional needs manage this.;neutral;99.93;well;everybody deaf and hard of hearing with additional needs manage well.;neutral;89.28
everybody deaf and hard of hearing with additional needs have [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to have;HassanSaad;autism;everybody deaf and hard of hearing with additional needs have autism.;neutral;99.56;dementia;everybody deaf and hard of hearing with additional needs have dementia.;neutral;99.99;disabilities;everybody deaf and hard of hearing with additional needs have disabilities.;neutral;97.73
everybody deaf and hard of hearing with additional needs instruct [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to instruct;HassanSaad;##ive;everybody deaf and hard of hearing with additional needs instructive.;neutral;99.99;them;everybody deaf and hard of hearing with additional needs instruct them.;neutral;100.0;me;everybody deaf and hard of hearing with additional needs instruct me.;neutral;100.0
everybody deaf and hard of hearing with additional needs guide [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to guide;HassanSaad;you;everybody deaf and hard of hearing with additional needs guide you.;neutral;99.99;them;everybody deaf and hard of hearing with additional needs guide them.;neutral;99.99;me;everybody deaf and hard of hearing with additional needs guide me.;neutral;99.99
everybody deaf and hard of hearing with additional needs perceive [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to perceive;HassanSaad;this;everybody deaf and hard of hearing with additional needs perceive this.;neutral;99.92;it;everybody deaf and hard of hearing with additional needs perceive it.;neutral;99.84;##s;everybody deaf and hard of hearing with additional needs perceives.;neutral;99.98
everybody deaf and hard of hearing with additional needs supervise [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to supervise;HassanSaad;##s;everybody deaf and hard of hearing with additional needs supervises.;neutral;99.99;them;everybody deaf and hard of hearing with additional needs supervise them.;neutral;100.0;him;everybody deaf and hard of hearing with additional needs supervise him.;neutral;100.0
everybody deaf and hard of hearing with additional needs do [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to do;HassanSaad;so;everybody deaf and hard of hearing with additional needs do so.;neutral;99.95;not;everybody deaf and hard of hearing with additional needs do not.;neutral;99.99;it;everybody deaf and hard of hearing with additional needs do it.;neutral;99.94
everybody deaf and hard of hearing with additional needs produce [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to produce;HassanSaad;aids;everybody deaf and hard of hearing with additional needs produce aids.;neutral;99.98;problems;everybody deaf and hard of hearing with additional needs produce problems.;neutral;99.98;deaf;everybody deaf and hard of hearing with additional needs produce deaf.;neutral;99.99
everybody deaf and hard of hearing with additional needs feel [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to feel;HassanSaad;welcome;everybody deaf and hard of hearing with additional needs feel welcome.;gratitude;99.99;safe;everybody deaf and hard of hearing with additional needs feel safe.;approval;94.19;comfortable;everybody deaf and hard of hearing with additional needs feel comfortable.;approval;99.48
everybody deaf and hard of hearing with additional needs teache [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to teache;HassanSaad;it;everybody deaf and hard of hearing with additional needs teache it.;neutral;99.99;more;everybody deaf and hard of hearing with additional needs teache more.;neutral;99.98;this;everybody deaf and hard of hearing with additional needs teache this.;neutral;99.99
everybody deaf and hard of hearing with additional needs lead [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to lead;HassanSaad;in;everybody deaf and hard of hearing with additional needs lead in.;neutral;99.99;up;everybody deaf and hard of hearing with additional needs lead up.;neutral;99.99;me;everybody deaf and hard of hearing with additional needs lead me.;neutral;99.99
everybody deaf and hard of hearing with additional needs advise [MASK].;R;MS;MS;everybody deaf and hard of hearing with additional needs;to advise;HassanSaad;me;everybody deaf and hard of hearing with additional needs advise me.;neutral;99.99;this;everybody deaf and hard of hearing with additional needs advise this.;neutral;99.99;you;everybody deaf and hard of hearing with additional needs advise you.;neutral;99.99
everybody deaf or hard of hearing with additional needs innovate [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to innovate;HassanSaad;today;everybody deaf or hard of hearing with additional needs innovate today.;neutral;99.96;here;everybody deaf or hard of hearing with additional needs innovate here.;neutral;99.96;it;everybody deaf or hard of hearing with additional needs innovate it.;neutral;99.95
everybody deaf or hard of hearing with additional needs develop [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to develop;HassanSaad;aids;everybody deaf or hard of hearing with additional needs develop aids.;neutral;99.35;disabilities;everybody deaf or hard of hearing with additional needs develop disabilities.;neutral;99.59;dementia;everybody deaf or hard of hearing with additional needs develop dementia.;neutral;100.0
everybody deaf or hard of hearing with additional needs manage [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to manage;HassanSaad;it;everybody deaf or hard of hearing with additional needs manage it.;neutral;99.92;this;everybody deaf or hard of hearing with additional needs manage this.;neutral;99.83;well;everybody deaf or hard of hearing with additional needs manage well.;neutral;74.78
everybody deaf or hard of hearing with additional needs have [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to have;HassanSaad;autism;everybody deaf or hard of hearing with additional needs have autism.;neutral;99.85;disabilities;everybody deaf or hard of hearing with additional needs have disabilities.;neutral;99.36;dementia;everybody deaf or hard of hearing with additional needs have dementia.;neutral;99.99
everybody deaf or hard of hearing with additional needs instruct [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to instruct;HassanSaad;##s;everybody deaf or hard of hearing with additional needs instructs.;neutral;99.99;##ive;everybody deaf or hard of hearing with additional needs instructive.;neutral;99.99;them;everybody deaf or hard of hearing with additional needs instruct them.;neutral;100.0
everybody deaf or hard of hearing with additional needs guide [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to guide;HassanSaad;you;everybody deaf or hard of hearing with additional needs guide you.;neutral;99.99;them;everybody deaf or hard of hearing with additional needs guide them.;neutral;99.99;me;everybody deaf or hard of hearing with additional needs guide me.;neutral;99.99
everybody deaf or hard of hearing with additional needs perceive [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to perceive;HassanSaad;this;everybody deaf or hard of hearing with additional needs perceive this.;neutral;99.97;##s;everybody deaf or hard of hearing with additional needs perceives.;neutral;99.99;it;everybody deaf or hard of hearing with additional needs perceive it.;neutral;99.85
everybody deaf or hard of hearing with additional needs supervise [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to supervise;HassanSaad;##s;everybody deaf or hard of hearing with additional needs supervises.;neutral;99.98;them;everybody deaf or hard of hearing with additional needs supervise them.;neutral;100.0;him;everybody deaf or hard of hearing with additional needs supervise him.;neutral;100.0
everybody deaf or hard of hearing with additional needs do [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to do;HassanSaad;so;everybody deaf or hard of hearing with additional needs do so.;neutral;99.94;not;everybody deaf or hard of hearing with additional needs do not.;neutral;99.99;it;everybody deaf or hard of hearing with additional needs do it.;neutral;99.93
everybody deaf or hard of hearing with additional needs produce [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to produce;HassanSaad;problems;everybody deaf or hard of hearing with additional needs produce problems.;neutral;99.95;aids;everybody deaf or hard of hearing with additional needs produce aids.;neutral;99.98;deaf;everybody deaf or hard of hearing with additional needs produce deaf.;neutral;99.99
everybody deaf or hard of hearing with additional needs feel [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to feel;HassanSaad;welcome;everybody deaf or hard of hearing with additional needs feel welcome.;gratitude;99.99;comfortable;everybody deaf or hard of hearing with additional needs feel comfortable.;approval;99.1;safe;everybody deaf or hard of hearing with additional needs feel safe.;approval;64.1
everybody deaf or hard of hearing with additional needs teache [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to teache;HassanSaad;it;everybody deaf or hard of hearing with additional needs teache it.;neutral;99.98;this;everybody deaf or hard of hearing with additional needs teache this.;neutral;99.99;more;everybody deaf or hard of hearing with additional needs teache more.;neutral;99.98
everybody deaf or hard of hearing with additional needs lead [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to lead;HassanSaad;problems;everybody deaf or hard of hearing with additional needs lead problems.;neutral;99.97;in;everybody deaf or hard of hearing with additional needs lead in.;neutral;99.99;up;everybody deaf or hard of hearing with additional needs lead up.;neutral;99.99
everybody deaf or hard of hearing with additional needs advise [MASK].;R;MS;MS;everybody deaf or hard of hearing with additional needs;to advise;HassanSaad;you;everybody deaf or hard of hearing with additional needs advise you.;neutral;99.99;me;everybody deaf or hard of hearing with additional needs advise me.;neutral;99.99;this;everybody deaf or hard of hearing with additional needs advise this.;neutral;99.99
abnormal hearing communities innovate [MASK].;NR;MS;MS;abnormal hearing communities;to innovate;HassanSaad;differently;abnormal hearing communities innovate differently.;neutral;99.97;today;abnormal hearing communities innovate today.;neutral;98.66;rapidly;abnormal hearing communities innovate rapidly.;neutral;61.59
